FAC_TRI,EST_D_TRI,UPM,ING_X_HRS,INGOCUP,HRSOCUP,ANIOS_ESC,NIV_INS,EDA,SEX,ENT
144,0394,2800041,29.06977,6000,48,16,4,30,2,28
144,0394,2800041,25.64103,8600,78,12,4,49,1,28
144,0394,2800041,25,6450,60,9,3,19,1,28
218,0393,2805998,89.28571,10750,28,6,2,63,1,28
218,0393,2805998,50,3440,16,8,2,56,1,28
218,0393,2805998,20.19934,6080,70,12,4,44,1,28
218,0393,2805998,15,2580,40,6,2,57,1,28
218,0393,2805998,50,4300,20,5,1,50,1,28
132,0394,2801002,31.25,6450,48,12,4,50,2,28
132,0394,2801002,23.25581,500,5,2,1,74,2,28
132,0394,2801002,81.08108,12900,37,9,3,38,1,28
132,0394,2801002,57.14286,6880,28,9,3,31,1,28
132,0394,2801002,46.42857,5590,28,9,3,31,2,28
132,0394,2801002,29.06977,6000,48,9,3,45,1,28
132,0394,2801002,14.28571,1720,28,9,3,37,2,28
77,0398,2807386,56.25,7740,32,9,3,35,1,28
77,0398,2807386,46.875,6450,32,9,3,50,1,28
77,0398,2807386,67.82946,7000,24,16,4,37,2,28
77,0398,2807386,31.25,5375,40,12,4,20,2,28
302,0393,2800049,33.33333,1290,9,9,3,42,1,28
302,0393,2800049,31.81818,6020,44,12,4,40,1,28
302,0393,2800049,51.67959,12000,54,15,4,46,1,28
157,0393,2805791,31.25,6450,48,9,3,37,2,28
157,0393,2805791,35.71429,8600,56,9,3,35,1,28
157,0393,2805791,25,4300,40,0,1,50,2,28
157,0393,2805791,24,5160,50,9,3,47,2,28
157,0393,2805791,19.37984,4000,48,16,4,32,1,28
363,0395,2806045,44.3314,6100,32,16,4,31,2,28
218,0393,2800163,18.75,3870,48,12,4,34,2,28
218,0393,2800163,25,3440,32,12,4,32,2,28
218,0393,2800163,78.125,10750,32,10,3,52,1,28
218,0393,2800163,30,5160,40,9,3,53,2,28
218,0393,2800163,43.75,3010,16,12,4,25,1,28
218,0393,2800163,52.08333,10750,48,12,4,54,1,28
218,0393,2800163,25,6450,60,16,4,25,2,28
218,0393,2800163,46.51163,8000,40,13,4,22,1,28
218,0393,2800163,25,6450,60,9,3,27,1,28
135,0394,2800611,38.75969,8000,48,17,4,39,1,28
135,0394,2800611,42.83966,7000,38,16,4,35,1,28
135,0394,2800611,22.22222,3440,36,9,3,61,2,28
135,0394,2800611,34.88372,6000,40,13,4,28,1,28
135,0394,2800611,38.75969,2000,12,9,3,46,2,28
182,0393,2806354,25,4300,40,12,4,55,1,28
182,0393,2806354,18.75,5160,64,9,3,47,1,28
182,0393,2806354,20,4300,50,9,3,22,1,28
182,0393,2806354,25,6450,60,3,1,51,2,28
150,0394,2806313,41.66667,6450,36,12,4,39,1,28
150,0394,2806313,58.33333,6020,24,12,4,37,2,28
150,0394,2806313,41.66667,4300,24,17,4,50,2,28
150,0394,2806313,17.80822,5590,73,12,3,56,2,28
150,0394,2806313,22.22222,5160,54,17,4,25,2,28
164,0396,2807305,25,3440,32,6,2,61,2,28
164,0396,2807305,34.88372,6000,40,12,4,26,2,28
164,0396,2807305,25,4300,40,6,2,20,2,28
164,0396,2807305,28.125,3870,32,9,3,46,1,28
164,0396,2807305,52.32558,9000,40,12,4,40,1,28
164,0396,2807305,39.58333,8170,48,17,4,34,1,28
167,0393,2800238,36.33721,5000,32,9,3,28,1,28
167,0393,2800238,37.5,9030,56,6,2,28,1,28
167,0393,2800238,38.75969,3000,18,9,3,50,2,28
167,0393,2800238,56.25,7740,32,6,2,51,1,28
167,0393,2800238,56.25,7740,32,9,3,19,1,28
275,0395,2800490,77.51938,16000,48,17,4,26,2,28
275,0395,2800490,51.72414,6450,29,12,4,21,1,28
275,0395,2800490,51.72414,6450,29,12,4,19,1,28
161,0393,2805929,53.57143,6450,28,12,4,50,1,28
161,0393,2805929,22.5,3096,32,9,3,43,2,28
161,0393,2805929,50,8600,40,12,4,41,1,28
161,0393,2805929,51.42857,7740,35,6,2,35,2,28
161,0393,2805929,95.2381,8600,21,12,4,47,1,28
161,0393,2805929,37.5,2580,16,9,3,33,2,28
160,0394,2805961,63.42495,12000,44,12,3,49,1,28
160,0394,2805961,30,5160,40,6,2,20,1,28
160,0394,2805961,31.25,4300,32,10,3,50,1,28
1029,0396,2807303,111.11111,8600,18,9,3,60,1,28
150,0394,2800807,26.78571,6450,56,9,3,42,1,28
150,0394,2800807,16.6113,4000,56,9,3,35,2,28
150,0394,2800807,38.75969,8000,48,12,4,57,2,28
150,0394,2800807,26.08696,5160,46,12,4,24,2,28
150,0394,2800807,25,5160,48,12,4,23,2,28
150,0394,2800807,116.27907,12000,24,12,4,56,1,28
150,0394,2800807,77.51938,16000,48,16,4,24,1,28
187,0393,2800060,15.50388,4000,60,15,4,58,1,28
187,0393,2800060,40.69767,12600,72,12,4,55,1,28
187,0393,2800060,31.25,6450,48,9,3,20,1,28
187,0393,2800060,24.22481,5000,48,12,4,29,2,28
185,0394,2805624,38.75969,8000,48,12,4,55,1,28
203,0393,2806180,25,4300,40,12,4,51,1,28
203,0393,2806180,44.44444,8600,45,12,4,30,1,28
203,0393,2806180,29.06977,1000,8,12,4,43,2,28
202,0393,2800095,46.875,6450,32,6,2,39,1,28
202,0393,2800095,44.44444,8600,45,6,2,39,1,28
202,0393,2800095,37.5,7740,48,6,2,58,1,28
202,0393,2800095,44.64286,10750,56,16,4,33,1,28
202,0393,2800095,25,5160,48,11,3,38,2,28
202,0393,2800095,31.25,4300,32,15,4,30,2,28
202,0393,2800095,40.69767,7000,40,17,4,33,1,28
153,0394,2800663,38.18182,9030,55,16,4,47,1,28
153,0394,2800663,40.69767,7000,40,16,4,25,2,28
153,0394,2800663,14.28571,6020,98,12,4,37,1,28
153,0394,2800663,93.02326,5600,14,12,4,35,2,28
201,0394,2805882,33.33333,6450,45,1,1,41,1,28
153,0394,2800663,31.25,6450,48,12,4,43,1,28
201,0394,2805882,68.75,11825,40,15,4,40,1,28
201,0394,2805882,21.875,3010,32,6,2,57,1,28
201,0394,2805882,33.33333,3440,24,6,2,54,2,28
201,0394,2805882,36.45833,7525,48,9,3,27,1,28
201,0394,2805882,27.5,3784,32,6,2,55,2,28
201,0394,2805882,19.37984,4000,48,6,2,48,2,28
160,0393,2805751,29.06977,6000,48,12,4,44,2,28
160,0393,2805751,36.33721,5000,32,16,4,24,2,28
160,0393,2805751,19.23077,6450,78,9,3,51,1,28
201,0393,2805949,30,7740,60,6,2,49,1,28
201,0393,2805949,14.28571,4300,70,12,4,52,2,28
201,0393,2805949,37.5,6450,40,11,3,23,2,28
201,0393,2805949,14.28571,4300,70,12,4,35,1,28
201,0393,2805949,21.42857,6450,70,12,3,39,1,28
201,0393,2805949,28.57143,5160,42,9,3,26,2,28
201,0393,2805949,44.44444,8600,45,6,2,58,1,28
201,0393,2805949,41.66667,4300,24,12,4,61,2,28
166,0393,2800064,180.87855,28000,36,18,4,38,2,28
201,0393,2805949,20.83333,6450,72,10,3,24,1,28
166,0393,2800064,33.91473,7000,48,12,4,39,1,28
166,0393,2800064,18.75,1290,16,9,3,55,2,28
146,0393,2800670,42.85714,5160,28,6,2,52,2,28
146,0393,2800670,27.08333,5590,48,12,4,35,1,28
146,0393,2800670,42.85714,5160,28,6,2,32,1,28
146,0393,2800670,10.71429,3870,84,9,3,36,1,28
146,0393,2800670,22.65951,7600,78,17,4,55,1,28
131,0394,2806291,82.68734,16000,45,16,4,30,1,28
131,0394,2806291,84.5666,16000,44,16,4,32,2,28
131,0394,2806291,10,2408,56,16,4,50,2,28
131,0394,2806291,10,2408,56,12,4,45,2,28
131,0394,2806291,22.5,3870,40,12,4,33,2,28
131,0394,2806291,104.16667,21500,48,17,4,45,1,28
167,0392,2800952,22.91667,4730,48,6,2,43,2,28
167,0392,2800952,14.28571,5160,84,9,3,28,2,28
167,0392,2800952,24.5614,6020,57,8,2,30,1,28
167,0392,2800952,91.66667,9460,24,9,3,24,1,28
167,0392,2800952,25,5160,48,12,4,21,2,28
167,0392,2800952,24,5160,50,12,4,20,1,28
154,0393,2800145,14.85788,4600,72,9,3,53,1,28
154,0393,2800145,23.25581,4800,48,16,4,25,2,28
154,0393,2800145,16.66667,2580,36,15,4,23,1,28
154,0393,2800145,20.83333,6450,72,9,3,56,1,28
154,0393,2800145,39.58333,8170,48,6,2,56,1,28
154,0393,2800145,83.33333,8600,24,10,3,51,2,28
154,0393,2800145,37.5,7740,48,12,4,30,1,28
154,0393,2800145,33.33333,1720,12,14,4,21,2,28
154,0393,2800145,14.53488,3000,48,9,3,40,1,28
141,0394,2805575,37.5,3870,24,7,2,56,2,28
141,0394,2805575,25,4300,40,6,2,62,2,28
141,0394,2805575,37.5,6450,40,6,2,45,1,28
141,0394,2805575,26.08696,5160,46,6,2,18,1,28
147,0393,2800138,19.37984,4000,48,9,3,51,2,28
147,0393,2800138,37.5,2580,16,6,2,58,2,28
147,0393,2800138,58.13953,10000,40,17,4,36,2,28
147,0393,2800138,46.51163,8000,40,17,4,42,1,28
147,0393,2800138,19.37984,4000,48,10,3,56,1,28
131,0394,2800985,66.66667,12900,45,11,3,52,1,28
131,0394,2800985,27.68549,10000,84,16,4,27,1,28
131,0394,2800985,50,5160,24,6,2,35,1,28
131,0394,2800985,46.66667,9030,45,9,3,35,1,28
131,0394,2800985,200,1720,2,6,2,39,2,28
131,0394,2800985,34.72222,10750,72,6,2,59,1,28
131,0394,2800985,27.54455,9120,77,9,3,17,1,28
131,0394,2800985,29.81515,10000,78,6,2,37,1,28
143,0395,2800996,26.57807,8000,70,16,4,40,1,28
143,0395,2800996,50,8600,40,9,3,45,1,28
143,0395,2800996,27.27273,5160,44,9,3,26,1,28
143,0395,2800996,41.66667,10750,60,16,4,54,1,28
143,0395,2800996,116.66667,3010,6,9,3,48,2,28
143,0395,2800996,51.72414,6450,29,11,3,49,1,28
238,0394,2805536,38.37209,6600,40,9,3,71,2,28
238,0394,2805536,52.32558,9000,40,15,4,52,2,28
238,0394,2805536,35.38928,7000,46,16,4,27,1,28
238,0394,2805536,100,2580,6,15,4,22,1,28
238,0394,2805536,40.69767,7000,40,17,4,61,2,28
238,0394,2805536,81.39535,14000,40,17,4,31,1,28
111,0393,2800697,38.75969,8000,48,16,4,24,2,28
111,0393,2800697,104.16667,21500,48,8,2,31,1,28
111,0393,2800697,58.13953,10000,40,15,4,32,2,28
256,0395,2806119,160.67653,38000,55,17,4,50,1,28
192,0393,2801015,19.23077,2150,26,9,3,62,1,28
192,0393,2801015,37.5,2580,16,12,4,46,2,28
192,0393,2801015,25,6020,56,9,3,33,1,28
192,0393,2801015,35.77818,10000,65,9,3,48,1,28
192,0393,2801015,22.5,3870,40,15,4,23,1,28
192,0393,2801015,16.07143,3870,56,12,4,19,1,28
192,0393,2801015,66.66667,7740,27,6,2,55,1,28
192,0393,2801015,7.90698,340,10,9,3,52,2,28
192,0393,2801015,17.44186,3600,48,10,3,32,2,28
123,0394,2800907,13.09091,3096,55,9,3,44,1,28
123,0394,2800907,81.81818,19350,55,16,4,32,1,28
123,0394,2800907,26.66667,3440,30,15,4,22,1,28
123,0394,2800907,33.33333,8600,60,15,4,37,1,28
123,0394,2800907,20.83333,7525,84,15,4,52,2,28
123,0394,2800907,16.66667,6020,84,14,4,45,2,28
156,0393,2800886,12.9325,4560,82,8,2,37,1,28
156,0393,2800886,10.85271,1400,30,6,2,29,2,28
156,0393,2800886,39.21569,8600,51,3,1,31,1,28
311,0394,2806104,48.44961,10000,48,11,3,55,1,28
170,0396,2807313,40.69767,7000,40,12,4,41,2,28
170,0396,2807313,31.53331,8000,59,12,4,37,1,28
159,0393,2800059,69.04762,12470,42,12,4,32,1,28
159,0393,2800059,23.25581,4000,40,12,4,27,2,28
159,0393,2800059,48.44961,10000,48,18,4,41,2,28
159,0393,2800059,25.83979,6000,54,9,3,30,1,28
159,0393,2800059,37.5,7740,48,9,3,38,2,28
159,0393,2800059,47.91667,9890,48,16,4,30,1,28
159,0393,2800059,41.66667,8600,48,12,4,54,2,28
159,0393,2800059,81.39535,14000,40,16,4,26,2,28
159,0393,2800059,33.33333,6450,45,12,4,42,2,28
242,0394,2800678,15.15152,4300,66,6,2,46,1,28
242,0394,2800678,93.75,19350,48,12,4,48,2,28
242,0394,2800678,177.08333,36550,48,9,3,49,1,28
158,0393,2805777,116.27907,20000,40,16,4,25,1,28
158,0393,2805777,63.42495,12000,44,16,4,26,2,28
158,0393,2805777,74.4186,16000,50,16,4,59,2,28
158,0393,2805777,40.90909,7740,44,16,4,29,2,28
158,0393,2805777,12.68499,4800,88,11,3,28,1,28
158,0393,2805777,35.71429,2150,14,9,3,33,2,28
158,0393,2805777,24.35897,8170,78,9,3,30,1,28
158,0393,2805777,33.22259,12000,84,12,4,25,1,28
207,0394,2806095,25,5160,48,8,2,48,1,28
214,0393,2806144,22.22222,4300,45,9,3,41,1,28
214,0393,2806144,25,2150,20,6,2,31,2,28
214,0393,2806144,69.76744,12000,40,9,3,57,2,28
214,0393,2806144,22.22222,5160,54,14,4,27,1,28
286,0393,2800083,20.83333,4300,48,6,2,16,1,28
286,0393,2800083,75,6450,20,9,3,33,1,28
286,0393,2800083,37.5,5160,32,9,3,48,2,28
245,0395,2805480,116.27907,20000,40,16,4,57,1,28
245,0395,2805480,116.27907,20000,40,16,4,55,2,28
363,0394,2800602,303.3367,60000,46,18,4,30,1,28
363,0394,2800602,151.66835,30000,46,17,4,34,2,28
363,0394,2800602,145.34884,30000,48,17,4,33,1,28
363,0394,2800602,31.25,2150,16,12,4,56,2,28
227,0393,2806147,100,3010,7,11,3,72,2,28
311,0394,2800932,72.67442,15000,48,12,4,53,1,28
311,0394,2800932,93.02326,16000,40,16,4,24,1,28
157,0393,2805630,90,3870,10,12,4,55,1,28
157,0393,2805630,22.41379,5590,58,12,4,26,1,28
157,0393,2805630,9.68992,3000,72,9,3,50,1,28
157,0393,2805630,164.28571,9890,14,9,3,23,2,28
157,0393,2805630,70,12040,40,12,4,50,1,28
157,0393,2805630,83.72093,5400,15,15,4,41,1,28
157,0393,2805630,42.85714,2580,14,6,2,73,2,28
142,0393,2800162,37.5,7740,48,12,4,28,2,28
142,0393,2800162,30,7740,60,9,3,29,2,28
142,0393,2800162,37.5,7740,48,17,4,34,1,28
142,0393,2800162,33.33333,6450,45,12,4,26,1,28
142,0393,2800162,19.37984,6000,72,12,4,55,1,28
142,0393,2800162,37.5,7740,48,9,3,52,2,28
142,0393,2800162,27.77778,8600,72,9,3,44,1,28
142,0393,2800162,27.77778,8600,72,9,3,39,1,28
142,0393,2800162,37.5,2580,16,9,3,41,2,28
142,0393,2800162,31.25,6450,48,9,3,47,1,28
254,0395,2800998,97.22222,30100,72,9,3,37,1,28
254,0395,2800998,30,2580,20,9,3,16,1,28
254,0395,2800998,20.83333,2150,24,8,2,15,1,28
275,0393,2805921,135.41667,27950,48,14,4,36,1,28
275,0393,2805921,60,12900,50,14,4,36,2,28
275,0393,2805921,107.14286,25800,56,9,3,40,1,28
275,0393,2805921,375,12900,8,12,4,25,2,28
135,0394,2800640,26.42706,5000,44,16,4,55,2,28
135,0394,2800640,12.5,2580,48,6,2,64,2,28
135,0394,2800640,21.81818,5160,55,12,4,44,2,28
147,0394,2800695,232.55814,40000,40,18,4,65,2,28
147,0394,2800695,20,5160,60,12,4,56,2,28
147,0394,2800695,46.51163,8000,40,17,4,36,1,28
147,0394,2800695,120.83333,24940,48,12,4,39,1,28
147,0394,2800695,93.02326,16000,40,15,4,44,2,28
147,0394,2800695,93.02326,16000,40,16,4,54,1,28
147,0394,2800695,28.10078,5800,48,15,4,35,2,28
175,0393,2806253,21.42857,6450,70,9,3,59,1,28
175,0393,2806253,43.63636,10320,55,9,3,39,1,28
175,0393,2806253,17.22653,4000,54,9,3,44,2,28
327,0393,2806091,63.63636,15050,55,12,3,36,1,28
327,0393,2806091,150,5160,8,9,3,45,1,28
97,0393,2800389,28.57143,3440,28,6,2,46,2,28
97,0393,2800389,14.28571,1720,28,9,3,26,2,28
97,0393,2800389,22.91667,4730,48,9,3,21,1,28
97,0393,2800389,25,1075,10,6,2,52,2,28
784,0394,2800661,25,9030,84,9,3,46,2,28
122,0394,2805865,67.82946,14000,48,16,4,37,1,28
122,0394,2805865,81.39535,14000,40,16,4,38,2,28
122,0394,2805865,38.75969,10000,60,16,4,45,1,28
122,0394,2805865,28.57143,5160,42,9,3,25,1,28
178,0393,2800882,87.5,6020,16,6,2,35,1,28
178,0393,2800882,62.0155,800,3,20,4,50,1,28
200,0397,2807421,27.5,4730,40,17,4,37,1,28
200,0397,2807421,79.73422,12000,35,20,4,44,2,28
200,0397,2807421,37.2093,4000,25,13,4,20,1,28
200,0397,2807421,35,6020,40,16,4,62,2,28
200,0397,2807421,85,14620,40,17,4,28,2,28
105,0398,2807445,31.00775,6000,45,14,4,53,1,28
181,0393,2805947,22.91667,4730,48,10,3,34,1,28
181,0393,2805947,20.83333,4300,48,9,3,54,2,28
181,0393,2805947,58.13953,10000,40,16,4,39,1,28
181,0393,2805947,39.13043,7740,46,9,3,42,1,28
181,0393,2805947,217.05426,14000,15,16,4,36,2,28
174,0394,2800660,23.25581,4000,40,17,4,27,2,28
174,0394,2800660,68.90612,16000,54,17,4,25,1,28
174,0394,2800660,82.68734,16000,45,17,4,31,2,28
196,0395,2806328,41.52824,10000,56,18,4,41,1,28
196,0395,2806328,101.11223,20000,46,17,4,37,2,28
196,0395,2806328,118.65172,42857,84,12,4,46,1,28
196,0395,2806328,58.13953,8000,32,12,4,45,2,28
196,0395,2806328,60,6450,25,9,3,40,2,28
196,0395,2806328,726.74419,37500,12,12,4,43,1,28
275,0393,2800975,8.33333,860,24,0,1,78,1,28
275,0393,2800975,25,5160,48,9,3,37,2,28
140,0394,2806062,29.62963,6880,54,12,4,27,1,28
140,0394,2806062,30.30303,8600,66,12,4,35,2,28
170,0396,2807370,26.78571,6450,56,12,4,51,1,28
170,0396,2807370,31.25,6450,48,9,3,37,2,28
170,0396,2807370,42.08195,7600,42,12,4,20,1,28
170,0396,2807370,66.66667,13760,48,6,2,55,1,28
170,0396,2807370,31.25,6450,48,6,2,55,1,28
170,0396,2807370,36.66667,4730,30,12,4,27,2,28
165,0393,2800006,20.83333,4300,48,10,3,20,1,28
170,0396,2807370,36.66667,4730,30,9,3,25,2,28
165,0393,2800006,23.42119,4532,45,12,4,25,1,28
165,0393,2800006,27.77778,8600,72,16,4,39,1,28
165,0393,2800006,42.46714,8400,46,16,4,30,2,28
165,0393,2800006,27.77778,6450,54,6,2,60,1,28
403,0395,2805502,166.66667,21500,30,17,4,62,1,28
403,0395,2805502,83.33333,8600,24,14,4,28,1,28
173,0394,2800773,10,2580,60,0,1,55,1,28
173,0394,2800773,27.08333,5590,48,9,3,45,2,28
173,0394,2800773,31.25,3225,24,6,2,43,2,28
173,0394,2800773,19.44444,3010,36,9,3,22,1,28
173,0394,2800773,99.66777,30000,70,11,3,56,2,28
173,0394,2800773,16.6113,3000,42,11,3,30,1,28
174,0393,2800384,22.60982,7000,72,11,3,24,1,28
174,0393,2800384,30,5160,40,12,4,26,1,28
174,0393,2800384,34.45306,8000,54,12,4,28,1,28
298,0394,2806206,19.04762,1720,21,12,3,60,2,28
298,0394,2806206,14.53488,3000,48,12,4,25,1,28
298,0394,2806206,28.26087,5590,46,16,4,23,2,28
280,0393,2805766,29.06977,5000,40,11,3,36,1,28
280,0393,2805766,32.55814,5600,40,16,4,39,2,28
280,0393,2805766,67.82946,14000,48,12,4,33,1,28
280,0393,2805766,32,3440,25,12,4,32,2,28
280,0393,2805766,16.66667,4300,60,9,3,38,2,28
280,0393,2805766,25,5160,48,8,2,17,2,28
308,0393,2800035,35,6020,40,15,4,38,1,28
308,0393,2800035,23.25581,400,4,9,3,59,2,28
308,0393,2800035,52.5,9030,40,16,4,48,2,28
155,0395,2800986,23.63706,6200,61,12,4,40,1,28
730,0395,2800986,37.5,7740,48,12,4,38,1,28
155,0395,2800986,52.08333,10750,48,12,4,20,2,28
155,0395,2800986,63.33333,16340,60,9,3,44,1,28
112,0393,2805783,16.66667,5160,72,9,3,40,1,28
112,0393,2805783,23.25581,600,6,12,4,33,2,28
112,0393,2805783,29.16667,3010,24,17,4,28,1,28
112,0393,2805783,46.51163,8000,40,17,4,25,2,28
112,0393,2805783,18.75,2580,32,9,3,53,2,28
112,0393,2805783,25,5160,48,12,4,26,2,28
112,0393,2805783,60,6450,25,9,3,52,2,28
112,0393,2805783,55.55556,4300,18,16,4,34,1,28
112,0393,2805783,46.51163,6000,30,17,4,29,1,28
112,0393,2805783,34.88372,6000,40,6,2,72,1,28
157,0394,2800912,37.5,6450,40,99,5,66,2,28
157,0394,2800912,92.30769,5160,13,6,2,66,1,28
157,0394,2800912,28.57143,860,7,9,3,44,2,28
149,0393,2806266,33.22259,12000,84,9,3,28,1,28
149,0393,2806266,30.23256,5200,40,12,4,29,2,28
149,0393,2806266,19.37984,4000,48,16,4,53,2,28
149,0393,2806266,166.66667,4300,6,16,4,58,1,28
205,0393,2806135,83.33333,8600,24,2,1,44,1,28
205,0393,2806135,116.27907,20000,40,17,4,24,1,28
205,0393,2806135,96.34551,5800,14,16,4,57,1,28
136,0393,2800948,12.9199,4000,72,14,4,34,1,28
116,0394,2800753,26.74419,4600,40,12,3,53,2,28
116,0394,2800753,5.16796,1000,45,17,4,22,2,28
195,0397,2807324,66.66667,8600,30,12,4,26,2,28
195,0397,2807324,31.25,6450,48,9,3,39,1,28
195,0397,2807324,58.13953,8000,32,12,4,60,1,28
195,0397,2807324,37.5,3870,24,12,4,58,1,28
107,0393,2800347,16.66667,1720,24,9,3,25,2,28
107,0393,2800347,194.68439,5860,7,12,4,33,2,28
107,0393,2800347,31.25,6450,48,12,4,39,2,28
107,0393,2800347,41.25,7095,40,9,3,44,1,28
107,0393,2800347,17.44186,3000,40,6,2,28,1,28
107,0393,2800347,100,860,2,9,3,24,2,28
182,0394,2800211,40,7740,45,9,3,31,1,28
182,0394,2800211,48.83721,8400,40,17,4,31,2,28
263,0392,2800279,46.875,3225,16,9,3,50,2,28
263,0392,2800279,40.81633,8600,49,6,2,63,1,28
263,0392,2800279,45,7740,40,12,4,23,1,28
263,0392,2800279,30.61224,6450,49,9,3,18,1,28
263,0392,2800279,21.14165,4000,44,0,1,32,2,28
263,0392,2800279,34.88372,6000,40,0,1,37,1,28
263,0392,2800279,31.25,2150,16,6,2,53,2,28
263,0392,2800279,14.64255,3400,54,9,3,26,1,28
263,0392,2800279,66.66667,860,3,6,2,57,2,28
173,0394,2805836,72.91667,15050,48,12,4,38,1,28
173,0394,2805836,5.71429,1720,70,9,3,48,1,28
173,0394,2805836,58.13953,12000,48,9,3,44,1,28
358,0393,2805816,41.66667,8600,48,5,1,69,1,28
247,0394,2805586,58.13953,10000,40,16,4,33,2,28
201,0395,2805551,62.5,4300,16,15,4,35,1,28
137,0393,2806090,62.0155,8000,30,18,4,44,1,28
137,0393,2806090,15,1290,20,9,3,35,1,28
156,0393,2800178,17.77778,3440,45,12,4,34,2,28
156,0393,2800178,180.87855,14000,18,17,4,28,1,28
157,0394,2805937,20,1290,15,1,1,88,1,28
157,0394,2805937,62.5,10750,40,18,4,45,2,28
190,0393,2800029,29.06977,6000,48,16,4,45,1,28
190,0393,2800029,20.83333,4300,48,9,3,50,1,28
190,0393,2800029,53.33333,6880,30,12,4,20,1,28
190,0393,2800029,40,1720,10,9,3,38,2,28
126,0393,2800383,52.32558,9000,40,12,4,44,1,28
126,0393,2800383,27.27273,6450,55,12,4,37,1,28
254,0394,2800617,22.72727,4300,44,9,3,23,1,28
199,0393,2805986,50,1290,6,12,4,28,2,28
254,0394,2800617,24.22481,5000,48,16,4,28,1,28
199,0393,2805986,33.91473,7000,48,12,4,53,1,28
199,0393,2805986,14.58333,3010,48,9,3,22,1,28
231,0394,2805707,55.55556,17200,72,17,4,46,1,28
231,0394,2805707,48.44961,10000,48,16,4,35,2,28
135,0394,2806027,218.75,15050,16,17,4,35,1,28
135,0394,2806027,12.5,1290,24,12,4,52,1,28
135,0394,2806027,40,8600,50,9,3,42,1,28
135,0394,2806027,24.59016,6450,61,9,3,40,1,28
178,0397,2807437,17.85714,6450,84,14,4,28,1,28
178,0397,2807437,50,2580,12,13,4,25,2,28
474,0397,2807437,116.27907,20000,40,17,4,32,1,28
474,0397,2807437,104.65116,18000,40,17,4,32,1,28
178,0397,2807437,7.75194,1000,30,16,4,43,2,28
178,0397,2807437,12.62458,3040,56,9,3,46,1,28
178,0397,2807437,24.53488,5697,54,12,4,30,1,28
178,0397,2807437,15.87302,4300,63,9,3,53,2,28
178,0397,2807437,15.87302,4300,63,12,4,51,1,28
178,0397,2807437,28.57143,4300,35,15,4,28,2,28
107,0398,2807426,27.90698,4800,40,16,4,48,2,28
107,0398,2807426,62.5,12900,48,16,4,39,1,28
107,0398,2807426,75,12900,40,16,4,32,2,28
107,0398,2807426,33.75,5805,40,11,3,18,1,28
107,0398,2807426,104.16667,21500,48,12,4,28,1,28
152,0393,2805945,75.5814,13000,40,15,4,37,1,28
152,0393,2805945,172.26529,20000,27,17,4,40,1,28
152,0393,2805945,40.69767,7000,40,16,4,38,1,28
152,0393,2805945,40.69767,7000,40,16,4,40,2,28
152,0393,2805945,9.96678,3600,84,9,3,40,1,28
141,0394,2806014,50,5160,24,9,3,44,1,28
141,0394,2806014,50,645,3,6,2,66,2,28
141,0394,2806014,37.5,6450,40,12,4,46,2,28
152,0394,2805886,50.55612,10000,46,17,4,56,1,28
152,0394,2805886,50.21142,9500,44,12,3,55,2,28
152,0394,2805886,81.39535,14000,40,12,4,28,2,28
152,0394,2805886,30.90909,7310,55,17,4,27,1,28
170,0393,2800168,21.05263,5160,57,6,2,38,2,28
170,0393,2800168,20,7740,90,9,3,17,1,28
170,0393,2800168,29.7619,10750,84,12,4,26,1,28
170,0393,2800168,74.4186,6400,20,16,4,59,2,28
170,0393,2800168,40.81633,8600,49,12,4,53,1,28
155,0394,2800916,193.79845,40000,48,17,4,57,1,28
155,0394,2800916,50,2580,12,9,3,69,1,28
155,0394,2800916,38.46154,8600,52,16,4,32,1,28
155,0394,2800916,19.37984,6000,72,9,3,53,1,28
155,0394,2800916,20.83333,4300,48,17,4,48,2,28
190,0395,2805521,33.33333,4300,30,6,2,51,1,28
190,0395,2805521,37.5,5160,32,2,1,43,2,28
190,0395,2805521,116.27907,25000,50,17,4,62,1,28
190,0395,2805521,200,17200,20,17,4,58,2,28
184,0394,2806192,66.66667,4300,15,9,3,19,1,28
184,0394,2806192,40.90909,7740,44,9,3,40,1,28
182,0396,2807360,25,5160,48,9,3,38,1,28
182,0396,2807360,14.28571,3440,56,6,2,18,1,28
182,0396,2807360,7.5,645,20,6,2,43,2,28
182,0396,2807360,9.72222,3010,72,6,2,62,1,28
182,0396,2807360,37.5,3870,24,6,2,54,1,28
182,0396,2807360,125,25800,48,9,3,44,1,28
